Source,date,ECC,ACC,Convo
TW,08-11-18,51,ikatan_vespapuncak,"'Hayu ah barudak udah lama ga ngabring nihh Nuhun uleman na , kalo mau barengan bisa dm ae . . SCOOTER SENJA VOL. 3 Start titik kumpu  jl. Kh Abdullah bin nuh kantor pemasaran BLK Cianjut  PKL 12:00 WIB  SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesia'"
TW,08-11-18,77,scootermanbgr,"'Hayu kita gas weekend ini!!! Mau barengan? Dm ae yak Hatur nuhun uleman na @scootersenja . SCOOTER SENJA VOL. 3 Start titik kumpul  jl. Kh Abdullah bin nuh kantor pemasaran BLK Cianjut  PKL 12:00 WIB  SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesia'"
IG,08-11-18,11,alsan979,'Haha jelek min @dcdc.official #djarumcoklat  #djarumcoklatdotcom  #dcdcmusikkita  #dcdc #dcdc'
TW,08-11-18,205,scootersenja,"'SCOOTER SENJA VOL. 3 Start titik kumpu  jl. Kh Abdullah bin nuh kantor pemasaran BLK Cianjut  PKL 12:00 WIB  SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesia'"
TW,08-11-18,33,vespasupercjr,"'@scootersenja -  SCOOTER SENJA VOL. 3 Start titik kumpu  jl. Kh Abdullah bin nuh kantor pemasaran BLK Cianjut  PKL 12:00 WIB  SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesia'"
TW,08-11-18,208,explorevespacianjur,"'Meeting Point/Start SCOOTERSENJA VOL.3: Jl. KH. Abdullah Bin Nuh (Kantor Pemasaran BLK, Cianjur) Pkl. 12:00 WIB . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesia'"
TW,08-11-18,42,sekuterandicipanas,"'SCOOTER SENJA VOL. 3 Start titik kumpu jl. Kh Abdullah bin nuh kantor pemasaran BLK Cianjut  PKL 12:00 WIB  SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesiandonesia'"
TW,08-11-18,720,memevespa,"'Follow @scootersenja  @scootersenja  @scootersenja  Dan nantikan acaranya .. .. SCOOTER SENJA VOL. 3  SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesia'"
TW,08-11-18,107,stupid.brother,"'Weekend ini bakal ada acara seru buat kalian para pecinta vespa, DONT MISS IT GUYS!! #Repost @scootersenja â€¢ â€¢ â€¢ â€¢ â€¢ SCOOTER SENJA VOL. 3  SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood'"
TW,08-11-18,161,scootersenja,"'SCOOTER SENJA VOL. 3 Start titik kumpu  jl. Kh Abdullah bin nuh kantor pemasaran BLK Cianjut  PKL 12:00 WIB  SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesia'"
TW,08-11-18,0,DjarumCoklat,"Capture gambar ini, lalu gambar jalan menuju logo DCDC! yang berhasil menemukan jalannya, reply tweet ini dengan jawaban kalian. https://t.co/zPXGoYKn2j"
TW,08-11-18,2,yeupriyanka,"RT @DjarumCoklat: Udah daftarin band kalian di DCDC ShoutOut? Gini nih caranya.
1. Buka https://t.co/u6UjZhWvvR
2. Klik banner DCDC ShoutOu?"
TW,08-11-18,2,Adit_Csc,"RT @DjarumCoklat: Udah daftarin band kalian di DCDC ShoutOut? Gini nih caranya.
1. Buka https://t.co/u6UjZhWvvR
2. Klik banner DCDC ShoutOu?"
TW,08-11-18,2,DjarumCoklat,"Udah daftarin band kalian di DCDC ShoutOut? Gini nih caranya.
1. Buka https://t.co/u6UjZhWvvR
2. Klik banner DCDC ShoutOut
3. Baca syarat dan ketentuan
4. Isi lengkap profil band lo
5. Klik submit. https://t.co/yi6CFvjYQy"
TW,08-11-18,0,Er_Ric_Flair,"Kab. Bandung timu,barat, selatan, dan utara Ayo buruan daftarin band loe di DCDC ShoutOut ! Dan submit di https://t.co/4jI9zAJrau
Jadikan DCDC ShoutOut sebagai wadah musik. 

#djanganberisikberbedabedabersamasama 
#dcdc #dcdcshoutout... https://t.co/PZ2B5hKzgT"
IG,08-11-18,0,rony_jemblung,@DjarumCoklat Yg lbih sulit lagi ada?
TW,08-11-18,0,mmtcradiojogja,"Buat kamu nih tiser yang suka Musik Indie Rock? Ini Album yang Mesti Kamu Dengarin nih, yuk cek https://t.co/SPmI3RwgME #InfoUpdate #KaryaKita #RETRO"
TW,08-11-18,0,mmtcradiojogja,Album Mini Perdana Sore Tenggelam - Perjalanan Penyembuh Lara https://t.co/YHgjss5Q07 #InfoUpdate #KaryaKita #RETRO
TW,08-11-18,0,DjarumCoklat,Suka Musik Indie Rock? Ini Album yang Mesti Kamu Dengar! https://t.co/6KYf9iVYbg
TW,08-11-18,2,Argaa14,RT @DjarumCoklat: Acting menurut Eka Nusa Pertiwi merupakan passion yg dapat mengantarkan ke pintu kecerdasan. Eka berkecimpung di acting s?
TW,08-11-18,2,mahrirmunawan,RT @DjarumCoklat: Acting menurut Eka Nusa Pertiwi merupakan passion yg dapat mengantarkan ke pintu kecerdasan. Eka berkecimpung di acting s?
TW,08-11-18,2,DjarumCoklat,Acting menurut Eka Nusa Pertiwi merupakan passion yg dapat mengantarkan ke pintu kecerdasan. Eka berkecimpung di acting sejak umur 17 tahun. Peran paling menantang dirasakan eka ketika bermain di film The Window sebagai tokoh penyandang down syndrome. https://t.co/dR00hXw5Gq
TW,08-11-18,0,DjarumCoklat,"M.U.C.K kembali menghajar telinga penikmat musik tanah air. Sebuah single dengan titel ""Earthless"" menjadi amunisi panas yang diluncurkan kali ini. https://t.co/7NVK3mgxqJ"
TW,08-11-18,4,merrelljeff,"RT @GIGIKITA_GARUT: Acungkan tangan yg bsk mau senang"" ngabuburit dgn damai bareng @GIGI_Band @ariabaron & @Djarumcoklat #LoEGuEfrieND http?"
TW,08-11-18,0,ototuku_,I added a video to a @YouTube playlist https://t.co/MI9sjYLIOD Event Djarum Coklat Retro di St. Wijaya Kusuma Majenang | ototuku
TW,08-11-18,0,ototuku_,Event Djarum Coklat Retro Majenang | ototuku: https://t.co/MI9sjYu7X5 via @YouTube
TW,08-11-18,3,helorara,"RT @DjarumCoklat: Capture gambar ini, lalu gambar jalan menuju logo DCDC! yang berhasil menemukan jalannya, reply tweet ini dengan jawaban?"
TW,08-11-18,1,galanggali,"RT @DjarumCoklat: M.U.C.K kembali menghajar telinga penikmat musik tanah air. Sebuah single dengan titel ""Earthless"" menjadi amunisi panas?"
TW,08-11-18,0,helorara,@DjarumCoklat neh jawabannya dari mamah mamah metal bertato ?? https://t.co/SmOWxqpkL2
IG,08-11-18,0,DjarumCoklat,"@rony_jemblung Belum bang, tunggu aja ya"
IG,08-11-18,0,maytriasumardi,Gatau kenapa dari duluuu suka bgt lagunya rokok djarum coklat di arransement apapun wkwkwk
IG,09-11-18,69,yuditramdhan,'Bukan wik wik wik ah aah ahh ah . . . @gotas_de_sudor ðŸ’ƒ . . .  #gotas_de_sudor #percussion #perkusiindonesia #reggaeindonesia #komunitasreggae #dcdcshoutout #djarumcoklat #komunitasreggaeindonesia'
TW,09-11-18,1183,memevespa,"'SCOOTER SENJA VOL. 3 Start titik kumpu  jl. Kh Abdullah bin nuh kantor pemasaran BLK Cianjut  PKL 12:00 WIB  SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesia'"
TW,09-11-18,120,scootersenja,"'Untuk lebih meng infokan lagi untuk star riding di jl.kh Abdullah bin nuh belakang kantor pemasaran BLK Cianjur SCOOTER SENJA VOL. 3 Start titik kumpu  jl. Kh Abdullah bin nuh kantor pemasaran BLK Cianjut  PKL 12:00 WIB  SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesia'"
TW,09-11-18,16,namakuajay,"'@igrannapp from @explorevespacianjur: SCOOTER SENJA VOL. 3  SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . Sponsorship: @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner: @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi'"
TW,09-11-18,129,vespasupercjr,"'Crew @scootersenja vol3 . . SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesia'"
TW,09-11-18,38,scooterfamm,"'#Repost @scootersenja (@get_repost) ãƒ»ãƒ»ãƒ» SCOOTER SENJA VOL. 3 Start titik kumpu  jl. Kh Abdullah bin nuh kantor pemasaran BLK Cianjut  PKL 12:00 WIB  SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #explorevespaindonesia'"
TW,09-11-18,3,kantinnasion,"RT @DjarumCoklat: Capture gambar ini, lalu gambar jalan menuju logo DCDC! yang berhasil menemukan jalannya, reply tweet ini dengan jawaban?"
TW,09-11-18,0,DjarumCoklat,"Playlist Of The Week. Lagu-lagu yang terpilih punya ragam warna musik yang berbeda, dengan satu persamaan, dimana kelimanya punya nada-nada yang catchy dan enak didengarkan. https://t.co/QqgbTcUm4h"
TW,09-11-18,0,buruhakhirpekan,@DjarumCoklat Yoo mainkan https://t.co/Eo8J2ffnIN
TW,09-11-18,0,DjarumCoklat,"Jingle Djarum Coklat versi Ipang Lazuardi, Bottlesmoker, dan Sarah Saputri telah ditonton lebih dari 3juta di Youtube! Saksikan disini https://t.co/h3iEGmjvXO
."
IG,09-11-18,0,nathscifi,Iklan favorit bulan ini: Iklan Telkomsel Poin dan iklan Djarum Coklat
IG,09-11-18,0,Isti_Hyuk,@askmenfess Rokok djarum coklat sis mantull
IG,09-11-18,0,dreuzeel,@askmenfess Ayahku dulu djarum coklat.
IG,09-11-18,0,kapiteenn,@Bagusnesia15 @askmenfess Djarum coklat lebih mantul
IG,10-11-18,4,fariezyelsalman,'#djarumcoklat #biopipe #tokai #rokokjadul #kretekindonesia #rokokkretek #rasamantap #djarumnikmat #ngududngopi #satnightfun #bogorkotahujan'
IG,10-11-18,47,empo_sutrisno,"Smash nya udahan tadi sore, sekarang tinggal Movie nya mau mulai.. Buruan desa Babakan kec.Salem malem minggu an nya disini.  #djarumcoklat #djarumcoklatnikmat  #djarumcoklat10 #djarum  #coklatkita #smashandmovie #salemhits'"
IG,10-11-18,34,andrifriadi_sadewapro,"'Njir,  peuting ieu lapar pisan. (D*mn, si hungry tonight).. Make it simple, we lah.. Sweet crispy and spicy wheat bread.. #sweet #crispy #spicy #wheatbread  #macaroni #chocogranola  #chilli #blackcoffee  #cigarette #cigarettesaftersex  #djarumcoklat #mineralwater  #cantsleep'"
TW,10-11-18,520,dcdc.official,"""Album dengan titel Congratulations, You're Getting Old dapat menjadi alternatif terbaru untuk kalian yang suka dengan musik-musik indie rock. Ini adalah karya terbaru dari Linger, musisi asal Malang. Siapa itu Linger? Cari tahu Hotnews www.djarumcoklat.com! . #DCDChotnews #DjarumCoklatDotCom #DCDC"""
IG,10-11-18,25,iqbalnurfurnama33,'Malam mingguan disini ðŸ˜Ž Dcdc shout out day sukabumi  #dcdcshoutout  #dcdcshoutoutday #dcdcshoutoutdaysukabumi #djarumcoklat  #DCDC'
TW,10-11-18,133,screaminbubble,"'PLAY terus single baru SIB feat @addy_gembel di website #djarumcoklat dot com . tersedia juga di Spotify, YouTube, Joox, iTunes dsb. keep up the support ðŸ”¥ðŸ™Œ .  #Repost @dcdc.official (@get_repost) ãƒ»ãƒ»ãƒ» Mengawali bulan November 2018, music director dari @dcdcradio, @angga_kusumaa (Asiaminor, Taring, Janevalla) kembali memilih dan mengulas band-band DCDC ShoutOut! untuk masuk dalam DCDC Music Chart. Siapa saja band yang terpilih di minggu pertama? Simak daftarnya berikut! . 1. @griffith_id - ""Lost In Minute"" 2. @anothervoicesofficial - ""The Stigma of Discrimination"" 3. @preventhardcore - ""Reload My Gank"" 4. @screaminbubble - ""Deathcore Party Anthem"" (Feat. Addy Gembel) 5. @tgaamusic_ - ""Tenang"" . #DCDCMusicChart #DCDCShoutOut #DjarumCoklatDotCom #DCDC #shopee #haripahlawan #screaminbubble #SIBnewchapter #kekey #indovidgram #viralvideos #kocak #awkarin #sukabumi #indovideogram #surabaya #jakarta #Bandung #indonesiandeathcore #indonesianmetalcore #dcdcshoutout'"
IG,10-11-18,52,fatherfriend_music,'#Rockshow  Malam ini @fatherfriend_music rockshow @dcdc.official Shoutout Studio show at Atha Studio Bandung. . .  #dcdc #shoutout #djarumcoklat #djarumcoklatdotcom #rockshow #bandungpoppunk'
TW,10-11-18,36,theduckvespa,"'Sukses selalu @scootersenja edankeun!! âœŠðŸŽ¯â™ ï¸ðŸ â€¢ â€¢ â€¢ SCOOTER SENJA VOL. 3  SABTU, 10 NOVEMBER 2018 VILLA COLIBAH, CIPANAS, CIANJUR . . Guest star : @donlegoband @skamyandunclejosh @sundawolesgram @ruangharmoni_ @suaranayena @rasmandjah @ovikbreak . . . Sponsorship : @coklatretro @rumahkadocianjur @mrebood @kedai_chibo @kimoscooter @botrock_store @lambroworkshop @sucxkandybeer @rodikamera @foodtruck_vw_indonesia @scooteristdodii @wayetetrip @energi @vesparious @useitwear @onemodification @pilotdronecianjur . . Media partner : @explorevespacianjur @sekuterandicipanas @vespasupercjr @xtreme_mod @memevespa @vespa_selebriti @binmods @scooterfamm @repostvespaindonesia . . #scootersenja #scootersenjavol.3 #explorevespacianjur  #vespasupercianjur  #djarumcoklat #coklatretro #wayetetrip #vesparious #vespaselebriti  #onemodification #pilotdronecianjur #skb #scooterfamm #repostvespaindonesia  #useitwear #binmods  #komunitasfoodtruckindonesia  #lambroworkshop  #doyscootershop #botrockstore #mrebood #chibo #sekuterandicipanas #xtrememods #memevespa #kimo #rumahkado #rodicamera #energi #explorevespaindonesia'"
TW,10-11-18,0,jbl5700,"Selamat hari Pahlawan! Semangat para pahlawan semoga tetap ada didalam jiwa anak muda Indonesia. Siapa Pahlawan lo saat ini?
.
#DjarumCoklatDotCom
#DCDC https://t.co/hlnITHW5DH"
TW,10-11-18,1,muhammad_anjass,RT @DjarumCoklat: Selamat hari Pahlawan! Semangat para pahlawan semoga tetap ada didalam jiwa anak muda Indonesia. Siapa Pahlawan lo saat i?
TW,10-11-18,1,DjarumCoklat,"Selamat hari Pahlawan! Semangat para pahlawan semoga tetap ada didalam jiwa anak muda Indonesia. Siapa Pahlawan lo saat ini?
.
#DjarumCoklatDotCom
#DCDC https://t.co/p3k9ptwqWI"
TW,10-11-18,8,syamsu172,RT @DjarumCoklat: Yuk ekspresikan bahagia kalian sambil bertepuk tangan & jadi bagian di Video Clip 'Disini Senang' @ipanglazuardi a projec?
