,type_post,username,nafme,following_count,follower_count,user_id,post_id,caption,timestamp,date_post,comment_count,like_count,retweet_count,user_likes,video_view,display_url,is_video,link,liank.1,Brand,Likes_TW,Keyword/Hashtag,replies_count,Owner ID,source,ID
40366,,18blue_21grey,,5368,2930,','nan,'@DjarumCoklat Pengen Liat @ROMEOMUSTDIE_ID  ???,20-12-18,,,,,,,,,,,Djarum,,,,,IG,
40367,,DeanBilalKalin1,,3054,1837,','nan,'@Afip_Abdullah @DjarumCoklat @danillajpr tolil,20-12-18,,,,,,,,,,,Djarum,,,,,IG,
40368,,Afip_Abdullah,,938,2500,','nan,'@DeanBilalKalin1 @DjarumCoklat @danillajpr Maksud naon nga mention?,20-12-18,,,,,,,,,,,Djarum,,,,,IG,
40369,,ulloh_clouds,,2381,2914,','nan,'@Doripuhh @DjarumCoklat @danillajpr @zieggermeister @ganimanan03 Asik kaya nya ?,20-12-18,,,,,,,,,,,Djarum,,,,,IG,
40370,,Doripuhh,,3953,2081,','nan,'@ulloh_clouds @DjarumCoklat @danillajpr @zieggermeister @ganimanan03 Hayu lowwww,20-12-18,,,,,,,,,,,Djarum,,,,,IG,
40371,,zepri_pimand,,712,2221,','nan,"'meet up with kang @budiiyenk ðŸ˜‚ðŸ‘...   gambar an guee kalo tua nanti   ... ðŸ˜‚ðŸ˜, see yuu again kang... #dcdcmusikkita  #coklatkita  #coklatretrocoffeebraaake  #metrokita  #metrolampung  #djarumcoklatdotcom #mamacafe",21-12-18,,,,,,,,,,,Djarum,,,,,IG,
40372,,ais_bipi,,659,982,','nan,'Belajar pencitraan... Eh pelintingan rokok Djarum Coklat Extra... Ternyata dikerjakan harus dengan sepenuh hati kalo engga jadinya mencang-mencong... Pantesan enak... . . @djarumcoklat_ . . #anugerahalamindonesia #djarumcoklatdotcom #djarumcoklatretro #djarumcoklatextra #lampung #mamacafÃ© #rockindonesia #bandung #kotametro #coffeebraaake,21-12-18,,,,,,,,,,,Djarum,,,,,IG,
40373,,brandalsumatera,,606,1141,','nan,"'@dcdc.official -  @mb3_music band yang berasal dari bandar lampung, diawali dengan konsep project solo dn kini concern mengusung konsep band dengan format power trio, dengan genre psychadelic blues jazz. . Mereka akan menemani @konspirasiband di DCDC Musikkita sebagai band DCDC ShoutOut! Saksikan penampilannya besok malam pukul 22.00 hanya di @officialgtvid! . #DCDCMusikkita #DCDCShoutOut - #regrann",22-12-18,,,,,,,,,,,Djarum,,,,,IG,
40374,,suryaattmaja,,1146,2240,','nan,'ðŸ˜‡ðŸ˜‚ Nyoba kolaborasi ini cak nya @hidayatwahyu18 spesial untuk para bunda/calon bunda pakek telorr wkk love MakðŸ’™ ðŸ™Msh pakek seragam kebangganðŸ˜„ðŸ˜®ðŸ˜£ . . #cover #coverlagu #indomusikgram #dcdcmusikkita #musikkita #covercoveran #indomusikcover #vokalplus #indomusikid #indozonemusic #videomusikgram #gitar #gitarcover #musisi #musisiindo #topcoverindo #musisi_indo #regrann #musisijambi #covermusikidn #bunda #selamathariibu #lampungmusikvidgram #lampungmusikgram,22-12-18,,,,,,,,,,,Djarum,,,,,IG,
40375,,arismysterionagin,,2633,2131,','nan,'merapat guys  #punkmusic  #punkpalsu  #punktraditional  #dcdcmusikkita  #musicunderground,22-12-18,,,,,,,,,,,Djarum,,,,,IG,
40376,,dcdc.official,,1974,2849,','nan,"'Malam ini, @konspirasiband akan tampil di DCDC Musikkita. Mereka adalah sebuah super grup yang hampir semua personilnya adalah tokoh musisi yang sudah banyak dikenal publik. Ada yang tau pernah atau masih bergabung dengan band apa saja mereka? . Ada 3 merchandise official DCDC buat lo yang bisa menjawab dengan tepat! . #DCDCMusikkita #DjarumCoklatDotCom #DCDC",22-12-18,,,,,,,,,,,Djarum,,,,,IG,
40377,,wainx24,,327,2202,','nan,"'#repost @dcdc.official  Malam ini 23:00 !!! @officialgtvid  DCDC Musikkita di akhir tahun ini akan mengundang bebuah super grup bentukan Che Cupumanik, Edwin Coklat, Romy Sophiaan, dan Marcel Siahaan bernama @konspirasiband !! Catat tanggalnya 22 Desember 2018 Konspirasi akan menemani malam minggu kalian hanya di @officialgtvid . #DCDCMusikkita #Konspirasi",22-12-18,,,,,,,,,,,Djarum,,,,,IG,
40378,,cheerytreesofficial,,505,2954,','nan,'Dokumentasi acara djarum coklat retro hari ini di Kota Metro. Trims ðŸ˜ . #djarumcoklatretro #djarumcoklatdotcom #motofun #coklatretro #coklatretrocoffeebraaake,22-12-18,,,,,,,,,,,Djarum,,,,,IG,
40379,,muhamadsaidaqil,,812,1585,','nan,'SANCANG TEAM LIMBANGAN GARUT #salam4tiang  #merpatikolong  #merpati  #djarumcoklatdotcom  #merpatikolongmejaindonesia,22-12-18,,,,,,,,,,,Djarum,,,,,IG,
40380,,cbcl_chapter_natar,,5601,2421,','nan,'djarum coklat retro di metro . sukses selalu #djarumcoklatretrocoffeebraaake  #djarumcoklatretro,22-12-18,,,,,,,,,,,Djarum,,,,,IG,
40381,,aditya_cihuy,,2997,1281,','nan,'@UdanKering @tujuhsetengah Udah kaya djarum coklat bos,22-12-18,,,,,,,,,,,Djarum,,,,,IG,
40382,,luthfifuadi09,,3411,1384,','nan,"'Nuhun pisan sahabatku yg tlah manggantikan untuk saat ini karena kondisi saya yg blum fit, next time urg jdikeun duet na! ðŸ¤˜#Repost @sany_sandyana (@get_repost) ãƒ»ãƒ»ãƒ» Manggung at @dcdcshoutout with @jompay_official. . . . . #indonesianguitarcommunity  #dcdcmusikkita  #dcdcshoutout  #guitarist  #guitar",23-12-18,,,,,,,,,,,Djarum,,,,,IG,
40383,,sany_sandyana,,5345,2557,','nan,'Manggung at @dcdcshoutout with @jompay_official  #indonesianguitarcommunity  #dcdcmusikkita  #dcdcshoutout  #guitarist  #guitar,23-12-18,,,,,,,,,,,Djarum,,,,,IG,
40384,,jokopratama_17,,3675,2076,','nan,'MC cantik punya nya DJARUM COKLAT RETRO and DJARUM COKLAT EXTRA teh @ayuuuuushi ðŸ˜œ  #djarumcoklatextra  #coffebraaake  #pringsewu  #metrolampung  #djarumcoklatdotcom  #komunitasmotorindonesia,23-12-18,,,,,,,,,,,Djarum,,,,,IG,
40385,,_grindline_,,4516,1739,','nan,'SELATAN BERSATU #grindline #grindcore #bandunggrindcore #indonesiangrindcore #ingrindwetrust #selatanbersatu #starlightmusicstudio #DCDC #dcdcshoutout #djarumcoklatdotcom,23-12-18,,,,,,,,,,,Djarum,,,,,IG,
40386,,tofansyafardian,,972,1837,','nan,'Semoga makin sukses brad ðŸ˜Ž @olegungobs  @olegun_shop @olegunnss  #dcdcshoutoutday #dcdc #coklatkitacommunity #djarumcoklatdotcom,23-12-18,,,,,,,,,,,Djarum,,,,,IG,
40387,,abdul_nurodin,,5244,1373,','nan,'Yang penting hepy !!! #76 #djarumcoklatdotcom,23-12-18,,,,,,,,,,,Djarum,,,,,IG,
40388,,coklatbox_,,4810,1801,','nan,"'Haii kakðŸ˜ŠðŸ˜ŠðŸ˜Š . Bingung mau cari kado anniversary, kado pacar, kado sahabat, kado wisuda, kado ulang tahun, atau kado untuk orang spesial? bisa lhoo kak cari kadonya di @coklatbox_ . Kami menyediakan coklat praline dan berbagai macam kado yang semuanya bisa di custom sesuai request kakak ðŸ˜‰ . Jangan lupa kepoin ig @coklatbox_ untuk cek referensi model coklat praline dan kado lainnya . Kontak admin ðŸ“² IG @coklatbox_ ðŸ“² Wa 082229478055 ðŸ“² Line @weq8589q (pakai @) . Cari kado untuk orang terspesial yuk di @coklatbox_ aja . #coklatnama #coklatsolo #coklatonline #coklatulangtahun #coklatsouvenir #djarumcoklatdotcom #coklatpalembang #dapurcoklat #coklatsusu",23-12-18,,,,,,,,,,,Djarum,,,,,IG,
40389,,rickiekatama,,1855,509,','nan,'Team tempur lampung 2018 #djarum #djarumcoklat #anugrahalamindonesa #coklatretrocoffeebraaake #coffeebraaakelampung,23-12-18,,,,,,,,,,,Djarum,,,,,IG,
40390,,justmaxilovers,,4542,2550,','nan,'Ikut menghadiri dan memeriahkan acara @dcdc.official sunday moriding ðŸ‘ðŸ‘haturnuhun undangannya ðŸ™ðŸ» #dcdcshoutout #dcdcshoutoutday #djarumcoklat #stonecafe,23-12-18,,,,,,,,,,,Djarum,,,,,IG,
40391,,arirustandi,,3434,1863,','nan,'DCDC SHOUT OUT DAY Jatinangor #dcdcshoutout #djarumcoklat #dcdcshoutoutday #jatinangor #event #eventbandung #rigging #sewarigging #purpleproduction,23-12-18,,,,,,,,,,,Djarum,,,,,IG,
40392,,abbaylive,,2824,2994,','nan,'Xabrehna on stage ðŸ‘ŠðŸ¤˜ #dcdcshoutoutday  #djarumcoklat #djarumcoklatretro #xabrehna  #bandungtimur #jatinangor  #rancaekek  #homelandrehearsalnewchapter,23-12-18,,,,,,,,,,,Djarum,,,,,IG,
40393,,ajiwentani,,408,1775,','nan,'Kluarga kecil ku di luar rumah CBCL CHAPTER NATAR Maju terus semoga makin jaya... #cbclchapternatar  #djarumcoklatretro #coklatretrocoffeebraaake #coklatretro,23-12-18,,,,,,,,,,,Djarum,,,,,IG,
40394,,ilham_mutahir,,5274,2003,','nan,'Cuma kamu yang paling cantik diantara mereka.  @phopira #dcdc,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40395,,maulana_ibrahim70,,977,1476,','nan,'Haill ðŸ¤˜ðŸ¤˜ . . . . . . . . #dcdcmusikkita #dcdc #dreamworld4indonesia,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40396,,rezabandy,,622,533,','nan,'Genjieaaaaaaa.....ðŸ˜ˆ #civil_kebat_est2017  #sttgarut  #himasipsttg  #ukmsenidanbudayasttg  #superfriendsgarut  #dcdcmusikkita  #gondronggarut,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40397,,rezabandy,,622,533,','nan,'Pas dcdc #dcdcmusikkita  #superfriendsgarut  #ukmsenidanbudayasttg  #civil_kebat_est2017,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40398,,_aday14,,4710,1471,','nan,'@msmpoppunk_ thanks @dcdcshoutout @dcdc.official taken by @pepri_listy #bdgpoppunk  #poppunkindonesia  #bandungselatan  #musikindie  #dcdcmusikkita  #dcdcshoutoutday  #poppunk  #miasanmia,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40399,,beaters_majalaya,,2676,1718,','nan,"'#Repost @m_indra003 â€¢ â€¢ â€¢ â€¢ â€¢ Sisa kemarin, alhmdulilah masih bisa berkumpul sambil silaturahmi.. #beatersmajalaya #coklatretro #dcdcmusikkita",24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40400,,m_indra003,,4919,2068,','nan,"'Sisa kemarin, alhmdulilah masih bisa berkumpul sambil silaturahmi.. #beatersmajalaya #coklatretro #dcdcmusikkita",24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40401,,elckwn,,5881,2971,','nan,'Luckiwan-tentang jomblo\U0001f92d ipang-tentang cinta\U0001f92a  #indomusikgram #pop #dcdcmusikkita #banjarpatroman #langensari #rancabulus #bt #banget,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40402,,bilikinfo,,625,1474,','nan,"'OPTIMIS - BACK TO BURN . . . @optimisofficial (Banjarbaru, Kalimantan Selatan) . . #posthardcore #emo #scramo #metalcore #palingberisik #supermusicid #banjarmasin #instakalsel #kalimantanselatan #mvnews #musikkeras #dcdcmusikkita #indiemusic #banjarbaru #makeemogreatagain #indonesia #musikerasmagz #nadaberisik",24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40403,,khris_khristian,,1404,2750,','nan,'Bali!!! See youu... #poppunkindonesia #indiemusic #dcdcmusikkita #tourband,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40404,,arismysterionagin,,2633,2131,','nan,"'Selatan bersatu done Terimakasih untuk dcdc, terutama untuk aa Dhani Sablon dan semua yg terlibat Sukses ðŸ¤˜ðŸ¤˜ðŸ¤˜ thanks for Agunk Abyssia tuk foto nya.. thnks juga Pipit Nurpiati tuk videonya n thnks juga buat all aditional  Rudeath BloodStone Vamelz Asht  #bdenkchaos #punkpalsu #punktraditional #dcdcmusikkita #musicunderground",24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40405,,arismysterionagin,,2633,2131,','nan,'thanks SELATAN BERSATU n thanks for all crew.. #bdenkchaos  #punkpalsu  #punktraditional  #dcdcmusikkita  #musicunderground,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40406,,sampahrakyat_punk,,711,2951,','nan,'Terimakasih buat selatanbersatu .. Trimakasih dcdc  Trimakasih smoga kdepannya kita bisa lebih kmpak lagi... #SampahRakyat_Official #SampahRakyat_Punk #TeamRusuhSR #dcdc_official  #djarumcoklatdotcom,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40407,,jompay_official,,4202,2155,','nan,'DCDC SHOUTOUT DAY!!! @dcdcshoutout  @dcdc.official  #dcdcshoutout #dcdcshoutoutday #bandungkabupaten #jompay,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40408,,henrusli,,4719,2504,','nan,"'Band2 #dcdcshoutout ikut bergembira bersama braders2 #coklatriders di acara #coklatretrocoffeebraaake Metro dan Pringsewu, dan sebaliknya juga mengundang para bikers untuk bergembira bersama di acara #dcdcshoutoutday . Featuring @crossbones.grunge , + @botrok_ ðŸ¤˜",24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40409,,ghostspellsofficial,,1909,2876,','nan,'Selatan bersatu Dcdc ShoutOut done Thanx for everythingsðŸ¤˜ðŸ¤˜ #GhostspellsOfficial  #abyssia  #DeathMetal #dcdcshoutout,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40410,,biamdenatura,,4183,2676,','nan,"'Akibat nonton video om Deddy, dan ikutin hashtag di IG. Fix saya coba nikmatin rokok ini. Meski belum selera saya tapi baru suka dgn tampilan bungkusnya . Masih enakan yg kretek daripada yang filter. Terlalu manis . #smoking #djarumcoklat #akukretekus",24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40411,,putriprayogaa,,3285,525,','nan,'Trims mas kiriman fotonya.. ciamik ðŸ˜ŽðŸ˜ŽðŸ˜Ž . ðŸ“¸ : @faraukdarwis . #cheerytreesmanggung #coklatretrocoffeebraaake #metro #dcdc #djarumcoklat,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40412,,rival.ramdhani,,2814,1535,','nan,'Semangat hitam!! #DCDC #Djarumcoklat #Selatanbersatu,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40413,,fahmiilmi36,,3269,1472,','nan,'Kita kuat bersama ðŸ˜Š Terimakasih untuk keseruan mlm kmren ðŸ˜Š . .  #djarumcoklat #djarumcoklatretro,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40414,,purpleproductionn,,881,1952,','nan,'DCDC SHOUT OUT DAY Jatinangor #dcdcshoutout #djarumcoklat #dcdcshoutoutday #jatinangor #event #eventbandung #rigging #sewarigging #purpleproduction,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40415,,munipberdikari_,,2980,2574,','nan,'Dipilih Sesuai kebutuhan Boskuu ðŸ“² 08996005243 . . . . . #piparokok  #piparokokgading  #pipa #kretek  #tembakausuper  #rokokindonesia  #kretekusindonesia  #piparokokkekinian  #pipacangklong  #pipaasapmurah  #rokok #djarum76  #gudanggaram  #galihasem  #galihsecang #galihnagasari  #djarumsuper  #djisamsoe  #djarumcoklat  #igaduyung  #rokokelektrik  #rokokmurah  #kretekus  #asaprokok  #kekinian  #kekinianbanget  #remajahits,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40416,,apedidie,,5599,2438,','nan,"'#Repost @pocer.adventure â€¢ â€¢ â€¢ â€¢ â€¢ Konser Sampah * . . . . Sisa semalam kami #sahabatpocer menghadiri undangan acara bersama kang @inisibudicilok di acara #konsersampah yang dilaksanakan di Kp.Cibeas, Ds.Sangrawayang, Simpeunan, Sukabumi, Jawa Barat. Sebuah Acara yang digagas oleh #kangbudicilok #anakkalicitarumfoundation #djarumcoklat #elleven #tromax #bklin #underrage #limaproduction #atapclass #musmob dimana acara yang bagus & kreatif sarat akan pergerakan sosial mengenai isu sampah disekiling kita, dimana kita sebagai manusia wajib melindungi keseimbangan alam terhadap kelangsungan kehidupan kita terhadap sampah & hal - hal lain. Mari hargai alam kita, #indonesiabebassampah . . . ðŸ“Sanggar Beringin Putih, Kp.Cibeas, Simpeunan - Sukabumi. . . . . . #konsersampah #budicilok #ciloker #poceradventure #sahabatpocer #indonesiabebassampah",24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40417,,pocer.adventure,,5383,2413,','nan,"'Konser Sampah * . . . . Sisa semalam kami #sahabatpocer menghadiri undangan acara bersama kang @inisibudicilok di acara #konsersampah yang dilaksanakan di Kp.Cibeas, Ds.Sangrawayang, Simpeunan, Sukabumi, Jawa Barat. Sebuah Acara yang digagas oleh #kangbudicilok #anakkalicitarumfoundation #djarumcoklat #elleven #tromax #bklin #underrage #limaproduction #atapclass #musmob dimana acara yang bagus & kreatif sarat akan pergerakan sosial mengenai isu sampah disekiling kita, dimana kita sebagai manusia wajib melindungi keseimbangan alam terhadap kelangsungan kehidupan kita terhadap sampah & hal - hal lain. Mari hargai alam kita, #indonesiabebassampah . . . ðŸ“Sanggar Beringin Putih, Kp.Cibeas, Simpeunan - Sukabumi. . . . . . #konsersampah #budicilok #ciloker #poceradventure #sahabatpocer #indonesiabebassampah",24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40418,,abo_abruzesse,,1177,2873,','nan,'#Repost @abbaylive (@get_repost) ãƒ»ãƒ»ãƒ» Xabrehna on stage ðŸ‘ŠðŸ¤˜ #dcdcshoutoutday  #djarumcoklat #djarumcoklatretro #xabrehna  #bandungtimur #jatinangor  #rancaekek  #homelandrehearsalnewchapter,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40419,,bagussoi_clasic,,929,1836,','nan,"'Horee,, #djarumcoklatretro #motorcustom #motorcustomindonesia #prayforbanten #prayforlampung #sickengine_lpg #motorclassic",24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40420,,abo_abruzesse,,1177,2873,','nan,'1st single.. We Are... @xabrehna - - - - - - - - - - - - - - - - - - #dcdcshoutout  #dcdcshoutoutday #DCDC #djarumcoklatretro #band #rock #bandungtimur #rancekek,24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40421,,suwendilelaki,,4181,884,','nan,"'@akbarobby Yup. Freedom malah dah pernah tapping di DCDC.  Sering bener shoutout invasi ke sini, berkat kak roby kayaknya ini ?",24-12-18,,,,,,,,,,,Djarum,,,,,IG,
40422,,angga_firmansyah04,,1042,735,','nan,'Big THX buat @rathrashofficial_ sudah berkenan membagi kebagiaan dan kecerian di event nya SELATAN BERSATU VOL.1... ðŸ”¥ðŸ”¥ðŸ”¥ ðŸ“· : @rifki_nurul  #selatanbersatu #dcdcsouthout #dcdc #eventmusik #ratthrash #morbidsymmetrythrash #thrashpunk #thrahsmetal #battlevestassault #punkers #metalhead,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40423,,joansyahputra,,2808,2224,','nan,'@thebrndls #thebrandals #brndls #soundcheck #dcdcmusikkita #dcdc #taping #gtv . Di sorot oleh @ekaannash biduannya #thebrndls,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40424,,arvana_bandofficial,,4147,2599,','nan,'Cerita di akhir Tahun 2018 @dcdcshoutout Metro Lampung #dcdc #dcdcshoutout #arvanaband #grungeindonesia #grungelampung #alternativerock #grungepassion #metal #rock,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40425,,abo_abruzesse,,1177,2873,','nan,'keseruan @xabrehna di @dcdcshoutout Jatinangor... - - - - - - - - - - - - - - - - - - - - @ariefkojoey @ahoe_dbrata @shandsand @zams_aska _______________________ #dcdcshoutout #DCDC #djarumcoklatretro #band #rock #Bandung #bandungtimur #rancaekek #cover #pinkfloyd #anotherbrickinthewall _________&&&&_________ hatur nuhun ke semua nyahhh.. homeland & friends. luv you all..ðŸ˜˜ðŸ˜˜ðŸ˜˜,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40426,,biye_war,,4321,2862,','nan,'Bandung selatan bersatu.... #dcdc #gigs,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40427,,07robby,,2703,850,','nan,'Selatan Bersatu 23 Desember 2018  @coklatkita  @dcdc.official @Devormity . . #devormity #bandung #band #kehidupan #underground #dcdc  #djarumcoklat #dcdcmusikkita #deathmetal,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40428,,starlightmusik,,2977,2917,','nan,'@Regrann from @_grindline_ -  SELATAN BERSATU #grindline #grindcore #bandunggrindcore #indonesiangrindcore #ingrindwetrust #selatanbersatu #starlightmusicstudio #DCDC #dcdcshoutout #djarumcoklatdotcom - #regrann,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40429,,rival.ramdhani,,2814,1535,','nan,'Selatan Bersatu!! #DCDC #Djarumcoklat #Selatanbersatu,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40430,,dcdc.official,,1974,2849,','nan,'Selamat Hari Natal untuk Coklatfriends yang merayakan ðŸŽ„â˜ƒðŸŽ Semoga damai selalu dan bahagia selalu bersama kita. . #DCDC #DjarumCoklatDotCom,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40431,,amoralofficial,,2799,2626,','nan,'Nyatiris nyahujan nyalira  Dikala itu menunggu hujan di @dcdcshoutout iseng iseng berkumpul di jalan tengkorakðŸ˜Ž Gitaris hiji deui tidak ada karena telat wkwkw Koming sun on yutup pokona âœŠ  BERSAMA TAK HARUS SAMA  Tonton sampai akhir ada yang jatuh cinta nih ðŸ˜†  DADAH...IYESSSSSS  . . vid by : @yessi_zanuar .  #Amoral #jatinangor #jatinangorhits #cimanggung #bandung #dcdc #dcdcshoutout #dcdcshoutoutday #dcdcofficial #indonesiaunderground #punk #metal #rock #kaummembara,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40432,,yessi_zanuar,,2048,2365,','nan,"'Tetap menjadi diri sendiri, berkarya tanpa menyingkirkan orang lain, berkarya suka suka disana dan tetap banyak banyak memperbaiki diriâœŠ salam hangat kaum membara, panjang umur persaudaraanðŸ’ž . . Cekrek by : @dandirahayu1 . . #Amoral #jatinangor #jatinangorhits #thestonecafejnangor #dcdc #dcdcshoutoutday #dcdcofficial #dcdcmusikkita #dcdcshoutout #tekapeist #tekape #punk #rock #metal #indonesiaunderground #indonesiaberkarya",25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40433,,under_attack.bdg,,4917,1312,','nan,'bahwa @SELATAN BERSATU  2018 ini sangat wah untuk membuka event musik keras lainnya di tahun BERIKUTNYA  terima kasih banyak . . . .  #SELATANBERSATU #STUDIOSTARLIGHT #dcdcmusikkita Dan para penghuni musik underground tanah air #tetapberkaya,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40434,,budhieplur,,4659,971,','nan,'To day with POCHI reggae @bamsmusicstudio  #solo_selection #dcdcmusikkita #bandcimahi #bandbandung #musisicimahi #musisibandung #reggaelovers #reggaemania #reggaemusic #reggaetowncimahi #reggaeband #reggaebandung,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40435,,budhieplur,,4659,971,','nan,'repost EFD @bamsmusicstudio  #solo_selection #enjoyfordance #dcdcmusikkita #bandcimahi #bandbandung #studiomusik #musisibandung #musisicimahi,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40436,,anggra_dinata,,5714,2318,','nan,'Belajar sambil bermain . . . . #music #dreamtheater #instrumedley #latihanband #band #music #musik #proses #guitarist #bassist #drummer #keyboardist #guitar #bass #drum #keyboard #metal #metalhead #dcdcmusikkita #begundal  #allgenre #progresive #isipadangpanjang #lihatisipp #antirasis #orchestra,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40437,,putihabuciawi,,5127,612,','nan,'#Repost @sandy_kriswargantian .(@getrepost)  Kami Ada Kami Nyata  #Wearebrotherwearefamily #Putihabu #putihabucomunity #masaputihabu #djarumsuper #dcdcmusikkita #coklatkita #laboldexperience #djarumblack,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40438,,jompay_official,,4202,2155,','nan,'DCDC SHOUTOUT DAY!!! @dcdcshoutout  @dcdc.official  #dcdcshoutout #dcdcshoutoutday #bandungkabupaten #jompay,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40439,,henrusli,,4719,2504,','nan,"'@belangkonhaji_ska menggoyang #lapangankuncuppringsewu , tak ketinggalan ada seseorang yang goyang sampai ngos2an dan kemungkinan butuh pijit keesokan harinya ðŸ˜ðŸ˜‚ðŸ¤˜ Keren @belangkonhaji_ska , dukung terus ya teman2 #dcdcshoutout Lampung ðŸ™ . #coklatretrocoffeebraaake  #localcrafterspride  #coklatextra",25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40440,,jompay_official,,4202,2155,','nan,'Thanks besar untuk @sany_sandyana guitaris mantap @igc_official  @dcdcshoutout  @dcdc.official  #dcdcshoutout #dcdcshoutoutday #bandungkabupaten #jompay,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40441,,mseart816,,5226,1869,','nan,'Negara tidak akan pernah hancur dengan 10.000 perokok!  Tapi negara akan hancur dengan 10 koruptor.  #smokers  #sukunexecutive  #cigarillos  #gudanggaram  #djarumcoklat  #allcigarettes,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40442,,abadnurzaman,,4317,547,','nan,'#anugrahalamindonesia #djarumcoklat,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40443,,saftahareal,,2567,729,','nan,"'Problemnya, bukan mencari orang yang lebih baru, tetapi untuk memperjuangkan yang nyaman.  #akukretekus #perokoksantun #awesomeproject_ #coklatkita #djarumcoklat #anugrahalamindonesia #pacetkreatif",25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40444,,ryankurniawan3557,,2048,1144,','nan,'COKLAT KITAðŸ˜¦???????? IYA  DJARUM COKLAT  ðŸ˜Ž Yang ngga kalah nikmatnyaâ˜ºðŸ˜ ðŸŽ¤ðŸŽ¶ðŸŽ¶ðŸŽºðŸŽ¸#cbindonesia #cbclassic #cblampungselatan#cblampungtengah #cblampungtimur#cblampungbarat #retrocoffee#coklatretrocoffeebraaake #djarumcoklat #djarumsupermusicid  #djarum,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40445,,agungandrypratama,,2565,2584,','nan,'Anggota CIF_Warkop tahun 90an #djarumcoklatretro #warkop,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40446,,estNATHANAEL,,5626,2007,','nan,'@istLALISA Djarum coklat?,25-12-18,,,,,,,,,,,Djarum,,,,,IG,
40447,,lowdick_insta,,265,1435,','nan,'LAP.KADEMANGAN - desa pojok cimahi tengah - KOTA CIMAHI .. Siap bergetar di malam peegantian tahun ... yeahhh ramaikan friends .... #supermusicid,26-12-18,,,,,,,,,,,Djarum,,,,,IG,
40448,,harmonika_ta,,449,1178,','nan,'Steven Jam #dcdc,26-12-18,,,,,,,,,,,Djarum,,,,,IG,
40449,,joansyahputra,,2808,2224,','nan,"'Nah ketemu juga nih sama anaknya @voreva (pasband),foto sama bapaknya sudah pernah, nah sekarang foto sama anaknya nih @whadafloren #drummer nya @hz_official ðŸ‘asik mainnya mirip banget plekplek bapaknya. Ya pas banget lagi shooting taping barengan di #dcdcmusikkita #dcdc #gtv ,#thebrandals & #haze .ya uds saya abadikan dulu nih ya saya sama oktav,123 jepret.ðŸ˜",26-12-18,,,,,,,,,,,Djarum,,,,,IG,
